time,AAPL UW Equity,GOOGL UW Equity,GOOG UW Equity,MSFT UW Equity,BRK/B US Equity,AMZN UW Equity,FB UW Equity,JNJ UN Equity,XOM UN Equity,JPM UN Equity,WFC UN Equity,GE UN Equity,T UN Equity,BAC UN Equity,PG UN Equity,WMT UN Equity,CVX UN Equity,V UN Equity,PFE UN Equity,VZ UN Equity,MRK UN Equity,KO UN Equity,HD UN Equity,CMCSA UW Equity,DIS UN Equity,ORCL UN Equity,CSCO UW Equity,PM UN Equity,C UN Equity,IBM UN Equity,INTC UW Equity,UNH UN Equity,PEP UN Equity,MO UN Equity,AMGN UW Equity,MA UN Equity,MMM UN Equity,MDT UN Equity,BA UN Equity,KHC UW Equity,SLB UN Equity,MCD UN Equity,GS UN Equity,ABBV UN Equity,CHTR UW Equity,HON UN Equity,CELG UW Equity,BMY UN Equity,NKE UN Equity,USB UN Equity,LLY UN Equity,UPS UN Equity,WBA UW Equity,GILD UW Equity,UTX UN Equity,AVGO UW Equity,UNP UN Equity,MS UN Equity,RAI UN Equity,PCLN UW Equity,QCOM UW Equity,CVS UN Equity,SBUX UW Equity,ACN UN Equity,AGN UN Equity,TXN UW Equity,ABT UN Equity,LMT UN Equity,DOW UN Equity,TWX UN Equity,COST UW Equity,AXP UN Equity,LOW UN Equity,DD UN Equity,MDLZ UW Equity,CL UN Equity,CB UN Equity,BIIB UW Equity,BLK UN Equity,AIG UN Equity,PNC UN Equity,TMO UN Equity,NEE UN Equity,NFLX UW Equity,DHR UN Equity,ADBE UW Equity,CRM UN Equity,MET UN Equity,NVDA UW Equity,GD UN Equity,COP UN Equity,DUK UN Equity,SCHW UN Equity,FOXA UW Equity,FOX UW Equity,SPG UN Equity,GM UN Equity,EOG UN Equity,CAT UN Equity,PYPL UW Equity,FDX UN Equity,TJX UN Equity,MON UN Equity,BK UN Equity,F UN Equity,SO UN Equity,AMT UN Equity,SYK UN Equity,PRU UN Equity,KMI UN Equity,OXY UN Equity,D UN Equity,KMB UN Equity,ADP UW Equity,ITW UN Equity,AET UN Equity,RTN UN Equity,HAL UN Equity,COF UN Equity,CSX UW Equity
2005/12,750,659.6,659.6,4657,7723,165,,2313,14955,3697,2906,7338,1132,5220,3892,4552,8377,,3601,3558,1245.5,1262,2048,849,1161,1116,1731,,7261,4054,3309,1176,1439,3954,1102,-98.7,1190,890.8,515,,858.1,907.1,2479,,,702,14.5,904,456.7,1652,981.4,1711,541.8,362,1221,,533,2130,431,6,645,603.1,260.1,517.9,55.1,760,1449.8,886,1198,1960,326.7,1024,1164,-94,1503,584.5,283,167.7,122.8,2025,540,93,377,1.3,366.1,191.9,5.5,1019,110.7,612,5940,559,148,920,920,143.2,,744.2,1067,,790,347.8,116,500,-901,404,,253.1,763,,1775,676,632.8,404.8,557.1,665.6,469,765,447.7,412
2006/03,529,742.7,742.7,3888,3838,106,,3753,13143,4604,2911,4962,2191,7915,3351,4495,6702,,4380,3175,1725.9,1440,2422,1004,1186,1163,1741,,7152,2030,1718,1473,1257,3124,1234,182.7,1369,1030.6,961,,1004.4,997.5,3689,,,639,30.3,985,487.5,1714,1024.5,1555,820.9,371.7,1282,,605,2460,446,-1.1,660,560.5,181.9,129.9,34.8,718,1042.8,971,1096,1877,432.7,1350,1403,895,1236,583.3,662,248.1,100,6689,548,71.4,478,4.8,297.1,149,-0.1,1284,101.5,596,4931,338,353,1011,1011,95.1,,547.7,1218,,713,264.2,674,535,-2293,590.3,,274.8,1168,,2046,961,420.4,487.1,540,630.8,433,682,1321.4,496
2006/06,566,815.4,815.4,3881,3911,47,,3396,15554,5037,3181,5720,2604,8691,2949,5104,7139,,3707,3217,1587.5,2070,2915,1173,1740,1163,1991,,7596,2576,1072,1667,1800,3382,1434,149.6,1175,882,517,,1139,1145.7,3524,,,785,30.6,1051,521.3,1797,993.6,1695,707.6,365.3,1741,,717,2863,616,19,704,595,188.9,638.1,36.5,953,1144.8,943,1184,1865,355.9,1495,1550,977,1428,628.8,752,252,96.7,7236,597,77,441,22.9,365.7,149.1,-1.3,1080,95.8,649,7804,235,369,1025,1025,109.3,,427.6,1479,,927,235,553,591,-837,807.1,,296.6,806,,1975,474,544.1,192.8,659.8,515.9,461,759,863.7,520
2006/09,608,931.3,931.3,4474,4627,40,,3627,15426,4968,3240,5556,2917,8174,4054,4465,8213,,4050,3537,749.9,1701,2222,1224,1315,1000,2100,,7369,2827,1480,1863,1856,3424,1460,274.8,1342,924,1223,,1308.9,1305.6,2362,,,804,54.3,547,559.5,1735,1049.8,1576,631.2,413.1,1647,,752,2809,544,31.6,681,536.8,169.1,507.1,49.3,930,1153.2,905,543,1949,515.7,1322,1204,414,1257,633.4,754,260.4,112.5,8555,554,80.3,883,15.9,386.6,110.1,-0.1,1618,117.6,677,6974,625,382,851,851,115.1,,429.2,1078,,784,382.5,-188,511,-7052,1357.7,,252.1,1712,,1918,1294,526.4,294.6,626.9,790.7,456,869,898.7,474
2006/12,1325,1060.6,1060.6,3472,5576,196,,2933,12816,5352,3276,6975,2576,8067,4350,6433,3467,,2597,3676,1178.7,1386,1457,1116,1674,1332,2132,,7522,4496,1950,2004,1593,2811,943,62.2,736,942,1110,,1444,1169.6,4985,,,833,59.7,164,433.4,1598,1057.5,1809,671.9,485.2,1428,11,810,1536,415,12.6,576,749.3,301,615.7,25.4,766,1475.1,1134,951,2139,357.5,1251,995,-58,1334,632.7,831,259.8,246.1,8050,534,152.2,425,17.4,442.2,162.9,-2.1,1320,138.5,703,5567,167,372,1144,1144,178.8,,366.4,1146,,839,379.6,122,639,-5805,469,,303.8,1869,,1408,598,185.7,367.9,582.5,704.1,553,877,588.6,480
2007/03,988,1221.2,1221.2,6589,4387,145,,4198,13368,6764,3200,6205,4664,7934,3646,4850,5737,,4920,3796,1531.9,1633,1672,1261,1513,1450,2198,2193,8298,2268,1750,1582,1419,1051,1400,313.9,1315,992,1311,,1539,1183.9,4859,,,802,84.4,785,491.9,1623,1132.6,1358,1020.5,560.1,1504,31,719,3456,574,-31.7,748,736.5,214.7,565.7,61.9,680,947.6,1022,1096,2102,364.8,1643,1239,1095,1198,642,876,254.6,272.2,8784,623,199.8,298,10.3,370.1,146.3,0.1,1779,141.2,681,4847,599,391,1239,1239,126.5,,419.6,1140,,641,281.6,832,660,133,691.3,,322.2,1768,,1526,1000,616.1,554.1,570.6,706.2,521,787,1054.8,470
2007/06,1079,1104.6,1104.6,3989,5133,116,,3878,14921,6415,3444,6041,4944,8735,3400,5283,7394,,2563,4149,1565.9,2318,2557,1468,2023,2351,2377,2293,8992,2773,1432,2074,1959,1267,1517,272.2,1329,939,1504,,1588.1,1429.6,3431,,,920,115.3,851,647,1656,1253,1765,854.8,542.8,1865,-109,787,3524,595,47.6,782,1309.8,220.7,688.4,65.7,809,1186.4,1231,578,2008,340,1417,1686,1052,1337,657.6,856,267.4,282,8709,636,251.3,664,29.1,442.9,180.4,3.3,1951,184.8,760,6336,490,424,1218,1218,89.9,,420.1,1213,,1012,286.6,826,705,805,844.1,,334.7,1495,,1725,-380,648.7,289.8,695.6,688.9,589,844,1170.3,604
2007/09,1015,1317.8,1317.8,5918,7185,123,,3963,13910,5061,3290,5847,5304,5440,4418,4961,5386,,4038,4210,1618.4,1913,1764,1391,1571,1264,2488,2516,2656,3108,2272,2155,2062,1228,1313,363.3,1425,879,1521,,1671.2,1577.5,4259,,,945,88,878,652.3,1684,1209.9,1708,603.5,547,1888,32,1005,2265,602,78.1,777,1271.1,209.5,649.2,56,1013,926.6,1163,399,2141,559.9,1515,1080,378,1058,705.9,840,230.7,399.8,6111,680,262.8,900,19.4,462.9,255.6,6.1,1581,247.8,801,5077,930,512,1047,1047,140.5,,310.3,1313,,814,406.4,-166,1112,572,1381.6,,307.3,1484,,2013,598,682.7,366.3,649.6,829.2,477,909,1263.7,554
2007/12,2198,1440.7,1440.7,6481,4778,271,,3174,15456,4144,1693,7472,5492,-775,4590,6858,11938,686,3351,4327,1259.7,1651,1249,1458,2033,1810,2404,2291,-17289,5343,3283,2038,1730,1055,1057,182.1,1275,999,1368,,1669.1,1358.3,5055,,,1057,137.5,653,491.6,1681,1207.4,-4253,727.8,514.5,1793,35,864,-5851,582,44,757,1475.9,309.5,734.7,65.9,996,1518,1215,826,2478,394.9,1174,700,732,1058,741.8,756,382.7,467.7,-5309,515,450.9,425,18.4,464.8,275.8,10.7,1591,262.5,871,6123,930,526,1418,1418,232.3,,477.3,1255,,783,471,384,1151,-2156,409,,362.9,1372,,2527,700,668.9,427.4,533.1,736.1,646,906,519,601
2008/03,1448,1546.2,1546.2,4409,1780,198,,4745,17795,2035,2588,5130,5980,1968,4013,5317,8418,641,4218,4333,1666.2,1952,728,1555,1898,1843,2141,2547,-9171,2977,2391,1713,1553,1067,1425,515.6,1501,1270,1799,,1579.2,1463.3,2143,,,968,168.7,1086,644.7,1566,1268.7,1493,1088,668,1674,43,788,2214,506,31.8,813,1370.1,153.7,643.9,95.8,807,1219.5,1178,1087,1453,501.5,1461,1048,1355,1165,723.7,576,367.2,396,-9992,440,295.3,443,14.5,413.2,276.9,15.4,1120,203,861,6069,733,508,1438,1438,122,,738.4,1293,,641,298.2,1463,1236,381,708.1,,383.7,427,,3084,1059,664.1,617.5,580.8,714.9,609,811,1019.8,624
